"ref_area.label","source.label","indicator.label","sex.label","classif1.label","time","obs_value","obs_status.label","note_classif.label","note_indicator.label","note_source.label"
"Kenya","HS - Continuous household survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 25+","2021",4.305,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kenya","HS - Continuous household survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 15+","2021",3.9,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kenya","HS - Continuous household survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 15-24","2021",8.214,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kenya","HS - Continuous household survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 25+","2021",2.971,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kenya","HS - Continuous household survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 15+","2021",7.559,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kenya","HS - Continuous household survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 15-24","2021",17.151,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kenya","HS - Continuous household survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 25+","2021",5.672,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kenya","HS - Continuous household survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 15+","2019",5.014,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kenya","HS - Continuous household survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 15-24","2019",12.854,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kenya","HS - Continuous household survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 25+","2019",3.345,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kenya","HS - Continuous household survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 15+","2019",4.784,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kenya","HS - Continuous household survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 15-24","2019",11.977,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kenya","HS - Continuous household survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 25+","2019",3.226,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kenya","HS - Continuous household survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 15+","2019",5.265,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kenya","HS - Continuous household survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 15-24","2019",13.843,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kenya","HS - Continuous household survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 25+","2019",3.474,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kenya","HIES - Household Budget Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 15+","2016",2.757,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kenya","HIES - Household Budget Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 15-24","2016",7.355,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kenya","HIES - Household Budget Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 25+","2016",1.563,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kenya","HIES - Household Budget Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 15+","2016",2.583,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kenya","HIES - Household Budget Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 15-24","2016",7.288,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kenya","HIES - Household Budget Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 25+","2016",1.333,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kenya","HIES - Household Budget Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 15+","2016",2.937,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kenya","HIES - Household Budget Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 15-24","2016",7.427,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kenya","HIES - Household Budget Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 25+","2016",1.798,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 15+","2022",3.94,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 15-24","2022",8.345,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 25+","2022",3.171,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 15+","2022",3.521,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 15-24","2022",7.397,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 25+","2022",2.781,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 15+","2022",4.527,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 15-24","2022",9.951,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 25+","2022",3.7,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 15+","2021",4.096,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 15-24","2021",8.304,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 25+","2021",3.308,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 15+","2021",3.947,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 15-24","2021",7.916,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 25+","2021",3.129,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 15+","2021",4.308,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 15-24","2021",8.981,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 25+","2021",3.553,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 15+","2020",4.63,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 15-24","2020",8.478,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 25+","2020",3.88,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 15+","2020",4.373,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 15-24","2020",7.571,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 25+","2020",3.687,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 15+","2020",4.986,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 15-24","2020",10.013,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 25+","2020",4.136,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 15+","2019",4.295,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 15-24","2019",9.104,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 25+","2019",3.397,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 15+","2019",4.114,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 15-24","2019",8.282,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 25+","2019",3.242,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 15+","2019",4.555,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 15-24","2019",10.614,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 25+","2019",3.608,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 15+","2018",3.67,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 15-24","2018",7.226,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 25+","2018",2.93,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 15+","2018",3.514,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 15-24","2018",6.016,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 25+","2018",2.929,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 15+","2018",3.888,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 15-24","2018",9.403,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 25+","2018",2.931,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 15+","2017",2.655,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 15-24","2017",5.56,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 25+","2017",2.07,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 15+","2017",2.676,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 15-24","2017",5.388,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 25+","2017",2.062,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 15+","2017",2.625,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 15-24","2017",5.875,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 25+","2017",2.081,,,,"Repository: ILO-STATISTICS - Micro data processing"
